Barcode_i	Barcode_j	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Z_GIS_ij.NoDrug	Z_GIS_ij.DMSO	Z_GIS_ij.MMS	Z_GIS_ij.4NQO	Z_GIS_ij.BLMC	Z_GIS_ij.ZEOC	Z_GIS_ij.HYDX	Z_GIS_ij.DXRB	Z_GIS_ij.CMPT	Z_GIS_ij.CSPL	SE_GIS_ij.NoDrug	SE_GIS_ij.DMSO	SE_GIS_ij.MMS	SE_GIS_ij.4NQO	SE_GIS_ij.BLMC	SE_GIS_ij.ZEOC	SE_GIS_ij.HYDX	SE_GIS_ij.DXRB	SE_GIS_ij.CMPT	SE_GIS_ij.CSPL	FDR.Internal_ij.NoDrug	FDR.Internal_ij.DMSO	FDR.Internal_ij.MMS	FDR.Internal_ij.4NQO	FDR.Internal_ij.BLMC	FDR.Internal_ij.ZEOC	FDR.Internal_ij.HYDX	FDR.Internal_ij.DXRB	FDR.Internal_ij.CMPT	FDR.Internal_ij.CSPL	Z_GIS_ij.NoDrug_Class	Z_GIS_ij.DMSO_Class	Z_GIS_ij.MMS_Class	Z_GIS_ij.4NQO_Class	Z_GIS_ij.BLMC_Class	Z_GIS_ij.ZEOC_Class	Z_GIS_ij.HYDX_Class	Z_GIS_ij.DXRB_Class	Z_GIS_ij.CMPT_Class	Z_GIS_ij.CSPL_Class
MUS81	RAD51	NA	no	DNA_repair	DNA_repair	-0.015306	-0.039076	NEUTRAL	NEUTRAL	0.0244215522950702	0.0406185194029548	0.0735588113802949	0.0974880341408449	-0.0149758100095274	0.00621705167974851	0.0539594010349668	0.157253388042692	0.610427385517308	0.0544554053665947	2.93304958585914	3.30780935536965	5.89327092378028	6.73170311636499	-1.30715931405021	0.497508346341356	4.36400997614483	9.54536764300745	11.1376835570109	3.28468579546483	0.00832633461527951	0.0122795829623668	0.0124818309444206	0.0144819271521123	0.011456759592008	0.01249637664467	0.0123646374160296	0.0164743144448595	0.0548073917159423	0.0165785736467644	0.21096327842561	0.191329338163069	4.11479027429822e-05	1.99664725294205e-09	0.347231519095873	0.36747990754002	0.177768736786629	7.98411460839858e-08	5.40399214279985e-11	0.31590195120731	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
NGL3	RAD51	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.00126249787456407	-0.00898199165026362	0.00194845151215624	0.00199930454413506	-0.021863867260279	-0.0059027168867236	-0.0196650777220065	0.0126428851132585	0.0248157378746063	-0.00939397828921496	-0.277112413378171	-1.36034318255227	0.319149387427375	0.245660799744711	-3.11504946447351	-0.836741595299226	-2.83011219313249	1.75887283403454	3.24479913742529	-1.06660400054993	0.00455590516200066	0.00660273948917188	0.00610513943912747	0.00813847608659062	0.00701878654243918	0.00705440833811152	0.00694851524604764	0.00718806093801448	0.00764785024391289	0.00880737207470766	0.358599302273861	0.256457265839431	0.177991821001168	0.276472343187489	0.281288004558284	0.128824079455107	0.523083626623016	0.380399362277363	0.115931268512544	0.601477595217406	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
PSY3	RAD51	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL	0.0155652238822253	0.0145556005570281	0.0677720172352817	0.0399798796774509	0.0327870703371301	0.0050090867011112	0.0464693025671171	0.049423518367652	0.0478993632408701	0.0162961936424322	2.86931920355273	1.85960210662001	8.61521261057936	4.28745194031572	3.64824625806907	0.461631427214335	4.87832884399455	4.85451119974148	4.32023282628566	1.6540583360853	0.00542470975796374	0.00782726611526819	0.00786655191214418	0.00932485780225605	0.00898707708247839	0.0108508355493429	0.00952566012935414	0.0101809464092459	0.0110872180196945	0.00985224842855353	0.377664714782507	0.521921788324952	6.6107714756807e-10	0.00288951829095327	0.275248172788437	0.469409253165384	0.185129585030094	0.0451436332599234	0.088793361169153	0.553712972995365	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD18	RAD51	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING	-0.000407217475411037	-0.0146021612440952	0.107502073990191	0.119871903651256	-0.0236741523837633	0.00851273616941284	0.0465030591443143	-0.000175494815135231	-0.0335692009371753	0.0408162125268647	-0.061411093119525	-1.39487187077063	10.0306976773942	8.82322174712788	-2.48923745356392	0.838524512026127	4.58616848797949	-0.0165061131668841	-2.95950144688427	3.01568849315441	0.00663100841762359	0.0104684606164062	0.0107173077534241	0.0135859561378786	0.00951060428159163	0.0101520421255707	0.010139849695056	0.0106321102588417	0.01134285674113	0.0135346248856662	0.106175216013225	0.678238402809938	4.62905390821327e-15	1.67667691962578e-15	0.528938713703369	0.00396603347572787	0.0351836111827799	0.344049619734777	0.0130020872003713	0.542091579178954	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD5	RAD51	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING	-0.338287196093476	-0.508210944737593	0.0953667690753389	0.113061709899325	-0.340784954425739	-0.423013260889204	-0.546190026930017	-0.306220380868452	-0.544630319729782	-0.457277389118993	-31.4087158885556	-31.3014313869571	12.2062728175256	10.5612535773829	-35.9204754640422	-33.7544528987307	-38.9601098802027	-25.4200988062088	-28.9260112400396	-27.5911434137275	0.0107704879528914	0.0162360289040762	0.00781293114622281	0.010705330486662	0.00948720611359607	0.0125320727952048	0.0140192116657135	0.0120463883009636	0.0188283934210708	0.0165733395772022	1.78221996124627e-144	1.95988543986664e-121	5.50361551337803e-21	3.86081702057251e-22	5.92156654145362e-97	2.78627299053455e-106	1.02155359318076e-119	7.28489695471999e-56	8.91652480344621e-70	1.93353210550913e-65	AGGRAVATING	AGGRAVATING	ALLEVIATING	ALLEVIATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING	AGGRAVATING
RAD51	RAD51	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA	-0.376207869220072	-0.526482598614333	-0.462558134921199	-0.643312597308497	-0.787184627632195	-0.650068535643202	-0.757430487439595	-0.475585650875598	-0.493909989011739	-0.678516288331244	-6.2448727000144	-6.48668113529894	-5.63803589122143	-6.42121725871921	-9.50677830428324	-8.14727966388743	-9.11708339181227	-6.08659258242451	-6.10402256688199	-7.20511149566148	0.0602426802421776	0.0811636316990122	0.0820424246751275	0.10018545882947	0.08280245972261	0.0797896429804185	0.0830781572229356	0.0781366001478211	0.0809154919727032	0.0941715181978528	2.44269476595001e-06	1.44320439605549e-05	4.04291497808272e-05	6.67726342755507e-09	4.84144440684055e-07	1.77828006005099e-06	4.92411895712512e-07	0.00103669047958311	0.000679785691843699	5.4613831878006e-05	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING	AGGRAVATING	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL
APT2	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00980018666126925	0.0161367509204593	0.037142179379578	0.0222072391248248	-0.0420971846697065	-0.00385028140365473	-0.0078187651956052	0.0313231425382793	0.038560039444531	0.0129438087900952	0.869633537222498	1.02693195546914	2.64474588238366	1.23232921493618	-3.00217247702469	-0.259084854062267	-0.604407648012129	1.95502185140557	2.11819157585493	0.682005653451361	0.0112693292539865	0.0157135541790473	0.0140437611140555	0.0180205409850442	0.0140222405580864	0.0148610825499254	0.0129362446377388	0.0160218887148292	0.0182042266072971	0.018979034447283	0.444771567977595	0.510870743283365	0.0449405167684038	0.266982888786813	0.177284748214295	0.477185764175185	0.601874275637091	0.193056875940217	0.141609497808478	0.499530098914555	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CLA4	RAD52	NA	no	DNA_repair	DNA_repair	-0.007964	-0.085992	NEUTRAL	AGGRAVATING	-0.00262766619044234	0.0254022458555198	-0.0638737084222201	0.036171126710491	-0.0219346831289414	0.0451834036548526	-0.0127036769472468	0.0339829364669559	0.12343609896357	0.111108757442206	-0.246230074508144	1.70591131843768	-3.75786981634617	2.1209082820805	-1.85391961771206	3.33969005260635	-0.96862331044874	2.06156001429613	7.27070323234025	6.15790213780353	0.0106715891456038	0.0148907188673699	0.016997318040231	0.0170545454587074	0.0118315178928907	0.0135292206591419	0.0131151881337251	0.0164840878903827	0.0169771884533153	0.0180432808050175	0.604883394294274	0.583919948448445	0.0139302969873	0.256114073105022	0.615532041450291	0.144391210264407	0.487798954209778	0.380399362277363	4.96572208785348e-05	0.000916987016537193	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM2	RAD52	NA	no	DNA_repair	DNA_repair	0.010011	0.019177	NEUTRAL	NEUTRAL	0.0335434428895668	0.0710902527436434	0.100591488668806	0.0537261704624767	-0.272816187360791	-0.204079417903918	-0.00175336857682873	0.0477590231970498	0.0725919724696534	0.0485215451255637	2.04312443410356	3.0681676229727	4.29793873138901	1.84185171774301	-9.33990958279797	-6.90221051941707	-0.085232471074471	1.96705130026523	2.831417690965	1.57731096275786	0.0164177190236992	0.0231702636490131	0.0234045887937301	0.0291696502736454	0.029209724670489	0.0295672549149013	0.0205716032249815	0.0242795005857805	0.0256380302705931	0.0307621935504244	0.165850844234975	0.0554681164756223	0.00088781714273776	0.120775189059507	2.21723258207216e-07	2.700582761144e-05	0.661956833584818	0.191593730538642	0.0725737890754453	0.352057799405214	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM3	RAD52	153051	no	DNA_repair	DNA_repair	-0.065576	-0.06532	AGGRAVATING	AGGRAVATING	-0.234285651521913	-0.343661777860299	0.0915940304124553	0.053292449262885	-0.0219689583585443	0.000993819853841303	-0.0167627211443445	-0.317477617787726	0.186799858677935	-0.116356004235605	-9.12463194620907	-8.85898613794097	5.46335741928912	2.48279646688303	-1.5299413456571	0.0643990252250888	-1.06899499383786	-7.93447653647362	8.80882630924667	-4.26908508113031	0.0256761755326745	0.0387924501189223	0.0167651543516209	0.0214646870872141	0.0143593467951602	0.0154322188941165	0.0156808228672463	0.0400124212767317	0.0212059872813987	0.0272554896481	2.60252392904544e-13	1.85792846246233e-10	7.65094013101509e-05	0.0933972939030475	0.588817427128515	0.453728946132782	0.446938632434228	6.10743265264366e-06	1.32927945962431e-07	0.160742768460371	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL
FLO8	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.0160871682418361	0.027441881749262	0.0183266919709602	0.0169433592228591	0.00666650002567715	0.0233700476275758	0.0106501715640084	0.020349344050707	0.0461436912743965	0.0252519218692	1.37634673856813	1.59628783763284	1.10864183233742	0.871044506828532	0.419733651648555	1.26163332933327	0.685305165016671	1.11590941386855	2.28342964577608	1.08802094527472	0.0116883106495186	0.0171910610995796	0.0165307599229959	0.0194517720851598	0.0158826913198255	0.0185236447739741	0.0155407723561361	0.0182356594521068	0.0202080634977101	0.0232090402109161	0.322971239543397	0.343796951718689	0.289023714617277	0.376273987267632	0.59481270407715	0.347489331546332	0.593081719600126	0.312575740763242	0.121659429209666	0.437802859971257	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
GAL2	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.0167656233730508	-0.00580598747516581	-0.0106070692211604	-0.0301587127428878	-0.00788467160284345	-0.0303929269255616	-0.0290189975956253	-0.0451000631651414	-0.0379956198925127	-0.0347207660100912	-1.277308116107	-0.287624435448062	-0.542766681771578	-1.29416457708913	-0.444854670779185	-1.39524989242643	-1.60483708130429	-2.12707802828215	-1.6523977686095	-1.41494656563391	0.0131257471565665	0.0201860021597999	0.0195425945943092	0.0233036147618271	0.0177241515505121	0.0217831422819222	0.0180822078039479	0.0212028249859572	0.0229942333585248	0.0245385704685859	0.35379376006777	0.675284555292385	0.408559068328387	0.256585988324719	0.595573904036142	0.341842599679787	0.446938632434228	0.172477785529776	0.208129556930543	0.382181342034739	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
HO	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.00639616739473847	0.0206406189885041	0.0349788774818071	0.0234230342817371	7.10157405543477e-05	-0.00288961290139966	-0.00855406201618303	-0.0118709902905701	-0.0125223306536441	0.0127955272661145	-0.410722256467689	0.935373309213111	1.64347489251951	0.901427639065478	0.00354701124213923	-0.141886125933954	-0.436550786610648	-0.501023076894495	-0.525705753279879	0.494625473582584	0.0155729749094852	0.0220667179458736	0.0212834875914551	0.0259843755246068	0.0200212899555169	0.0203657185110879	0.0195946549142569	0.0236935000362667	0.0238200373032199	0.0258691231032568	0.574805945390876	0.538413012672307	0.17949500732051	0.366190628867701	0.635635693657845	0.49142010660983	0.617864084247201	0.375038663509263	0.372527409567536	0.534434410241941	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAG1	RAD52	NA	no	DNA_repair	DNA_repair	0.00972	-0.055203	NEUTRAL	NEUTRAL	0.0356306638564161	0.00406646038514254	0.0888689959158567	0.054077257324069	0.0295657455236972	0.093176578989939	0.0383106381245676	0.0640532871204311	0.0638801738978123	0.0928089752138804	2.8692606112319	0.207516390594379	4.19831533297723	2.33684899458467	1.76088355493251	5.59985740150033	2.3106101836537	3.2059978939265	3.0065525806577	4.01636553130085	0.0124180646808232	0.01959585155416	0.0211677753735652	0.0231411004516705	0.0167902899887269	0.0166390985179328	0.0165803121597898	0.0199792043662209	0.0212469837742995	0.0231077013510323	0.128987977880111	0.577778913027991	0.00348541860304694	0.124819145062839	0.615006250743007	0.00308711145991336	0.593081719600126	0.233292964637443	0.152237433792982	0.111279588135295	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MAL13	RAD52	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.011512647819917	0.0152781193919137	-0.0154284346781925	-0.0261666116857867	0.0385272721877006	0.0141958687131202	-0.0144954063457559	-0.0298566908377487	-0.00314053122173708	-0.0149994617634901	-0.73403798460973	0.680745491943124	-0.688359171127022	-0.956269942625329	1.71142900790993	0.658358327316142	-0.800697722293924	-1.31545679361499	-0.117158632311454	-0.525328690666842	0.0156839946450973	0.0224432178732521	0.022413349491563	0.0273632062657426	0.0225117559709659	0.0215625262476605	0.018103468939849	0.0226968236301398	0.0268058030362483	0.0285525272652633	0.483059770999921	0.592285097390598	0.374955542746946	0.356705991491776	0.389796175588067	0.424618379582024	0.581934522041332	0.287060186664367	0.424138287139759	0.532254849686765	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MMS1	RAD52	NA	no	DNA_repair	DNA_repair	-0.025986	0.057502	NEUTRAL	ALLEVIATING	-0.0329189236023637	-0.19857564036081	0.036037194669265	0.103441217461596	-0.181610104140321	-0.1248746998249	-0.0984598967016919	-0.00226145343521877	0.0873333215525992	-0.0824698919508446	-1.49231846730263	-4.09862076658206	1.16167416553533	3.46433034119306	-7.28109642386585	-5.24590625226132	-4.43410756640048	-0.0694697366887913	2.70104395046566	-2.23901873133937	0.0220589132438096	0.0484493813089244	0.0310217750712036	0.0298589358617492	0.0249426863164512	0.0238042187221838	0.0222051213749917	0.0325530733670342	0.0323331730820385	0.0368330513704597	0.30321456004239	0.00636062286594715	0.278056248558983	0.00197601459044466	9.24152173430078e-05	0.00193732573697212	0.0254244053082668	0.419726055474874	0.0829185451228876	0.239687546695596	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MMS4	RAD52	NA	no	DNA_repair	DNA_repair	-0.023817	-0.010862	NEUTRAL	NEUTRAL	0.00581463029769624	0.0462804383717454	0.111484247402088	0.071125028238146	-0.0500671266438919	-0.0361964586190416	0.00997194321314043	0.104170844050228	0.0952266048131349	-0.0387541110816317	0.409625247980415	2.41284894533293	6.09864432014674	3.15822176086875	-2.98156907260251	-1.93268607667414	0.577016522665872	4.94704566813215	3.88507216437616	-1.4668459713111	0.0141949997622565	0.0191808270721894	0.0182801687637041	0.0225205934299501	0.0167922075339311	0.0187285762834957	0.0172819023744227	0.0210571826173499	0.0245108972971743	0.0264200276236178	0.568384636555992	0.14714957489634	1.67731614847445e-06	0.00526232045181347	0.180325335014284	0.25124452859181	0.604446647562377	0.00366787541841887	0.0166091811702777	0.377334549486963	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
MUS81	RAD52	NA	no	DNA_repair	DNA_repair	-0.007197	0.021061	NEUTRAL	NEUTRAL	0.0325479097992879	-0.00450030739671348	0.0981097195292097	0.189101901414245	-0.355025729021744	0.0204819869752835	0.0302699375322957	0.183998966136567	0.596474826617574	0.0430375859150326	1.88359583204811	-0.154256784418611	3.62607025604893	6.41147402506296	-10.569086181753	0.78101283155691	1.24817061315347	6.15617259540327	4.50222387262219	1.30270553497465	0.0172796675621741	0.0291741294470451	0.0270567618941043	0.0294942942410795	0.0335909579046369	0.0262249045696902	0.0242514422413931	0.0298885327344391	0.132484488442414	0.0330370791860265	0.199094965661287	0.688334354853965	0.00541410641561039	1.57237707094516e-09	2.85639937092101e-09	0.406516985575776	0.500398525591039	0.000251647528190403	0.00582414298154986	0.402997160351643	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
NGL3	RAD52	178664	no	Neutral	DNA_repair	NA	NA	NA	NA	-0.0124586794959489	-0.0117731042909571	-0.00751978444781912	0.0064125240393565	0.0430846988630575	0.0183131509270796	0.0327640208534194	-0.0275237365263943	-0.028803267624734	-0.014436278477176	-0.900211179165583	-0.570497640551099	-0.377888519538501	0.261004445506798	2.2924339952672	0.990249119693028	2.0149386098006	-1.2484678187831	-1.2247130652446	-0.579046873633949	0.0138397298148386	0.0206365521154204	0.0198994784414269	0.0245686391544219	0.0187943028902935	0.0184934786235979	0.0162605553807229	0.0220460120095223	0.0235183802983121	0.0249311051220735	0.568765286217076	0.372558586491011	0.155219229926271	0.576598834869632	0.500179965173421	0.400617347518604	0.582729598372966	0.390105597872134	0.384126464849801	0.323787463539927	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
PSY3	RAD52	NA	no	DNA_repair	DNA_repair	0.00032	0.003662	NEUTRAL	NEUTRAL	0.0142538788247077	0.0106657720471632	0.0335972335949897	-0.390970171829894	-0.195718276645806	-0.149137726921026	-0.0272647349966807	0.0240840281636507	0.0285923013404932	0.0350436819097168	1.13615718900815	0.550015851789742	1.81499306559666	-15.6567558758453	-11.0049825233382	-6.41008185130538	-1.57570948303279	1.33628142509077	1.40675999799785	1.6437829740909	0.0125456925877933	0.0193917539148317	0.0185109432271826	0.0249713398439755	0.0177845149895283	0.0232661189639341	0.0173031483850715	0.0180231706521062	0.0203249320290503	0.0213189225476056	0.623998916607489	0.575558603970341	0.0801455012391941	1.24488510994368e-47	3.00949982099986e-09	0.000372131767789944	0.280950082673464	0.411800103442264	0.436410582964925	0.573927909478226	NEUTRAL	NEUTRAL	NEUTRAL	AGGRAVATING	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
RAD51	RAD52	NA	no	DNA_repair	DNA_repair	0.097295	0.129464	ALLEVIATING	ALLEVIATING	0.126525880675834	0.128101941706875	0.122221399161121	0.157495613870165	0.0242829710592667	0.0673749260717965	0.0378219770115644	0.161969878849608	0.227222400577011	0.203443914433573	7.30373496814554	4.65851201670429	4.24704494821183	5.0812623558188	1.12667263584634	2.71943539172758	1.54064138219833	5.3908746859045	7.4942658302192	6.01802231696281	0.0173234490610165	0.0274984675895507	0.0287779857881139	0.030995371394238	0.0215528187041001	0.0247753361880736	0.0245495009082493	0.0300451945716918	0.0303195010324801	0.0338057760038762	3.13110579253233e-09	0.00132589262667819	0.0010296068008818	2.41627179061636e-06	0.486618370836748	0.12042037410996	0.455922443603104	0.00144868678488876	3.79851361014071e-06	0.00039433933482377	ALLEVIATING	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	NEUTRAL
APT2	RAD54	NA	no	Neutral	DNA_repair	NA	NA	NA	NA	0.00410782163777313	0.00257785373032326	0.000442396039721168	-0.000899511379334692	-0.0400519540197018	-0.0140938971281978	-0.0238337754710916	0.0299622666428038	0.0251912131014215	0.00669385100816999	0.799225030689633	0.335291141475952	0.0660915431773097	-0.0950598969729283	-5.62983789255977	-1.9077806134519	-3.51296751682982	3.7007490740478	2.79770023511606	0.756982467897827	0.00513975598865889	0.00768840393150725	0.0066936860368703	0.00946257473423161	0.00711422864815226	0.00738758797988652	0.00678451347953246	0.00809627079364008	0.00900425742015795	0.00884280850884051	0.61045593926572	0.626589121670764	0.460244916247445	0.575128821285582	0.037779440332217	0.362323862949014	0.137518850820419	0.321160047536716	0.0312802073315287	0.439539659356858	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CLA4	RAD54	NA	no	DNA_repair	DNA_repair	0.036502	-0.208975	NEUTRAL	AGGRAVATING	0.0159332817967647	0.0130258563866649	-0.151003418640041	0.00313788678031915	0.0107004394502613	0.045281199432053	0.0419426814503363	0.103823308767708	0.159098881368811	0.053938322767622	3.46940214135671	1.89182203529108	-19.4523660584472	0.366197577588966	1.73104274286028	6.57847687629191	6.42820513979699	12.8985327871083	17.6635094126103	6.03135823862639	0.00459251512150562	0.00688534975471976	0.00776272758729356	0.00856883543845076	0.00618149926938284	0.00688323456684044	0.00652478888557389	0.00804923400834214	0.00900720675899366	0.0089429811053482	0.358599302273861	0.678238402809938	7.73399537666593e-53	0.600500037306654	0.151422418417287	0.00274036075633659	0.0175383328437386	6.69630689541656e-13	1.37465823287691e-26	0.0658941138619896	NEUTRAL	NEUTRAL	AGGRAVATING	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
CSM2	RAD54	NA	no	DNA_repair	DNA_repair	-0.022412	0.100841	NEUTRAL	ALLEVIATING	0.00119158958189502	-0.00698253947289096	0.0277063167628224	0.00753871771082651	0.0269615285519332	-0.00619368796832919	0.0155300673981231	0.00205449875497545	0.0275374837535501	-0.00768974094582533	0.268601739499803	-1.04208951053831	4.41090677313097	0.918781878973617	3.57753499306725	-0.88195911370095	2.18149367900138	0.28760071063814	3.50181912937756	-0.953954655722149	0.00443626904320882	0.00670051795194065	0.00628131996159959	0.00820512232919537	0.0075363423709847	0.00702264750384938	0.00711900637054896	0.00714358024504478	0.00786376529916461	0.0080609082409731	0.364594142898684	0.6442523722354	0.00449160821598934	0.302341282390255	0.578635110297149	0.423110499974733	0.356179918524656	0.248361610427126	0.00582414298154986	0.538205351151582	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
CSM3	RAD54	NA	no	DNA_repair	DNA_repair	-0.031227	0.031191	NEUTRAL	NEUTRAL	0.0126988454365452	0.0409637156531386	0.0575656452500109	0.0278917354429836	-0.00956465492342232	0.0263964423480528	0.0430474624136926	0.101045849836736	0.230758679889099	0.0377977966480243	2.87585654008532	6.14165771351619	9.43132021938263	3.27643015667384	-1.66343936648629	4.29191468383865	7.21340682079558	13.7841858288129	25.7502157953588	4.62022466065691	0.00441567416856213	0.00666981417134142	0.00610366776983203	0.00851284297520284	0.00574992699831667	0.00615027191650605	0.00596770201419817	0.00733056352341979	0.00896142703125194	0.00818094344413333	0.0366734200817574	0.000438240254431769	1.03848415679901e-10	4.39751164456772e-06	0.595573904036142	0.0197206284382986	0.00394528564153929	1.05354653370195e-14	2.66141656049131e-57	0.000189222830879314	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL	NEUTRAL	NEUTRAL	ALLEVIATING	ALLEVIATING	NEUTRAL
FLO8	RAD54	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	0.0112670324841671	0.00991750726204669	0.0124267994159272	0.00999890963660829	0.031457187028125	0.0230058009042165	0.0173431933616163	0.025817621535413	0.022984507749586	0.0240114070645952	2.69617927553658	1.55808726460363	2.13064895070143	1.28248051795676	4.76247942104497	3.36813940492184	2.81260391246017	3.70025920691567	2.98874340120323	2.87844279771535	0.00417888846872943	0.00636518087744569	0.00583240116201978	0.00779653920399393	0.00660521216934156	0.00683041826315095	0.00616624092883605	0.00697724675264929	0.00769035834268434	0.00834180449361485	0.476425278001867	0.0791675704978577	0.371677558606384	0.494880505626222	0.24471821444334	0.347489331546332	0.487798954209778	0.0237441283361171	0.0874063964681456	0.581683817043643	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
GAL2	RAD54	NA	no	DNA_repair	Neutral	NA	NA	NA	NA	0.00175047422688463	0.00158065008333902	0.00445827056525362	0.0155167755444745	0.00172453942026564	0.00824990478978761	0.00342609068034208	0.00506946403477285	-0.000999440702193458	0.00691877145104889	0.410263783392485	0.242132124667138	0.726356421566708	1.94416053633056	0.244602843096743	1.17907336941853	0.503069445941357	0.708793218225601	-0.130355735316811	0.830022752560152	0.00426670424674071	0.00652804779833308	0.00613785523591489	0.00798122133152702	0.00705036539409139	0.00699693929467351	0.00681037321583123	0.00715224681108516	0.00766702515822922	0.00833564071552061	0.590318831843427	0.593099179124586	0.232488524975423	0.321826910802289	0.587417759543551	0.428166620990892	0.635155995217496	0.414359849070109	0.306105752526231	0.323787463539927	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL	NEUTRAL
